Record Length,2500,Points,response time,response voltage,,Record Length,2500,Points,signal time,signal voltage,
,,,53.60000432E-6,29.60000001E-3,,,,,53.60000432E-6,199.99998808E-3,
,,,53.70000144E-6,30.39999865E-3,,,,,53.70000144E-6,199.99998808E-3,
,,,53.80000221E-6,31.19999915E-3,,,,,53.80000221E-6,159.99999642E-3,
,,,53.90000297E-6,32.80000016E-3,,,,,53.90000297E-6,199.99998808E-3,
,,,54.00000373E-6,31.19999915E-3,,,,,54.00000373E-6,199.99998808E-3,
,,,54.10000449E-6,31.99999779E-3,,,,,54.10000449E-6,159.99999642E-3,
,,,54.20000161E-6,28.79999951E-3,,,,,54.20000161E-6,199.99998808E-3,
,,,54.30000238E-6,29.60000001E-3,,,,,54.30000238E-6,199.99998808E-3,
,,,54.40000314E-6,30.39999865E-3,,,,,54.40000314E-6,199.99998808E-3,
,,,54.50000390E-6,31.19999915E-3,,,,,54.50000390E-6,199.99998808E-3,
,,,54.600001022E-6,27.99999900E-3,,,,,54.600001022E-6,199.99998808E-3,
,,,54.700001783E-6,29.60000001E-3,,,,,54.700001783E-6,199.99998808E-3,
,,,54.800002545E-6,27.99999900E-3,,,,,54.800002545E-6,199.99998808E-3,
,,,54.900003306E-6,27.99999900E-3,,,,,54.900003306E-6,199.99998808E-3,
,,,55.000004068E-6,29.60000001E-3,,,,,55.000004068E-6,199.99998808E-3,
,,,55.100001191E-6,28.79999951E-3,,,,,55.100001191E-6,199.99998808E-3,
,,,55.200001952E-6,28.79999951E-3,,,,,55.200001952E-6,199.99998808E-3,
,,,55.300002714E-6,27.19999850E-3,,,,,55.300002714E-6,199.99998808E-3,
,,,55.400003475E-6,27.99999900E-3,,,,,55.400003475E-6,159.99999642E-3,
,,,55.500004237E-6,27.19999850E-3,,,,,55.500004237E-6,159.99999642E-3,
,,,55.600001360E-6,27.19999850E-3,,,,,55.600001360E-6,199.99998808E-3,
,,,55.700002122E-6,27.99999900E-3,,,,,55.700002122E-6,199.99998808E-3,
,,,55.800002883E-6,27.19999850E-3,,,,,55.800002883E-6,199.99998808E-3,
,,,55.900003645E-6,27.19999850E-3,,,,,55.900003645E-6,199.99998808E-3,
,,,56.000004406E-6,29.60000001E-3,,,,,56.000004406E-6,199.99998808E-3,
,,,56.100001530E-6,28.79999951E-3,,,,,56.100001530E-6,199.99998808E-3,
,,,56.200002291E-6,27.99999900E-3,,,,,56.200002291E-6,199.99998808E-3,
,,,56.300003052E-6,28.79999951E-3,,,,,56.300003052E-6,199.99998808E-3,
,,,56.400003814E-6,28.79999951E-3,,,,,56.400003814E-6,199.99998808E-3,
,,,56.500004575E-6,29.60000001E-3,,,,,56.500004575E-6,199.99998808E-3,
,,,56.600001699E-6,27.99999900E-3,,,,,56.600001699E-6,199.99998808E-3,
,,,56.700002460E-6,29.60000001E-3,,,,,56.700002460E-6,199.99998808E-3,
,,,56.800003222E-6,28.79999951E-3,,,,,56.800003222E-6,199.99998808E-3,
,,,56.900003983E-6,27.19999850E-3,,,,,56.900003983E-6,199.99998808E-3,
,,,57.000001107E-6,29.60000001E-3,,,,,57.000001107E-6,199.99998808E-3,
,,,57.100001868E-6,30.39999865E-3,,,,,57.100001868E-6,199.99998808E-3,
,,,57.200002630E-6,27.99999900E-3,,,,,57.200002630E-6,199.99998808E-3,
,,,57.300003391E-6,26.39999986E-3,,,,,57.300003391E-6,199.99998808E-3,
,,,57.400004152E-6,26.39999986E-3,,,,,57.400004152E-6,159.99999642E-3,
,,,57.500001276E-6,27.19999850E-3,,,,,57.500001276E-6,199.99998808E-3,
,,,57.600002037E-6,27.99999900E-3,,,,,57.600002037E-6,199.99998808E-3,
,,,57.700002799E-6,27.19999850E-3,,,,,57.700002799E-6,199.99998808E-3,
,,,57.800003560E-6,27.19999850E-3,,,,,57.800003560E-6,199.99998808E-3,
,,,57.900004322E-6,26.39999986E-3,,,,,57.900004322E-6,199.99998808E-3,
,,,58.000001445E-6,24.79999885E-3,,,,,58.000001445E-6,199.99998808E-3,
,,,58.100002207E-6,25.59999935E-3,,,,,58.100002207E-6,199.99998808E-3,
,,,58.200002968E-6,25.59999935E-3,,,,,58.200002968E-6,199.99998808E-3,
,,,58.300003730E-6,27.19999850E-3,,,,,58.300003730E-6,199.99998808E-3,
,,,58.400004491E-6,26.39999986E-3,,,,,58.400004491E-6,199.99998808E-3,
,,,58.500001614E-6,27.19999850E-3,,,,,58.500001614E-6,199.99998808E-3,
,,,58.600002376E-6,29.60000001E-3,,,,,58.600002376E-6,199.99998808E-3,
,,,58.700003137E-6,27.19999850E-3,,,,,58.700003137E-6,199.99998808E-3,
,,,58.800003899E-6,25.59999935E-3,,,,,58.800003899E-6,199.99998808E-3,
,,,58.900001022E-6,25.59999935E-3,,,,,58.900001022E-6,199.99998808E-3,
,,,59.000001784E-6,24.79999885E-3,,,,,59.000001784E-6,199.99998808E-3,
,,,59.100002545E-6,25.59999935E-3,,,,,59.100002545E-6,159.99999642E-3,
,,,59.200003307E-6,25.59999935E-3,,,,,59.200003307E-6,199.99998808E-3,
,,,59.300004068E-6,25.59999935E-3,,,,,59.300004068E-6,199.99998808E-3,
,,,59.400001192E-6,25.59999935E-3,,,,,59.400001192E-6,199.99998808E-3,
,,,59.500001953E-6,26.39999986E-3,,,,,59.500001953E-6,199.99998808E-3,
,,,59.600002714E-6,26.39999986E-3,,,,,59.600002714E-6,199.99998808E-3,
,,,59.700003476E-6,24.79999885E-3,,,,,59.700003476E-6,199.99998808E-3,
,,,59.800004237E-6,24.00000021E-3,,,,,59.800004237E-6,199.99998808E-3,
,,,59.900001361E-6,25.59999935E-3,,,,,59.900001361E-6,199.99998808E-3,
,,,60.000002122E-6,25.59999935E-3,,,,,60.000002122E-6,199.99998808E-3,
,,,60.100002884E-6,24.00000021E-3,,,,,60.100002884E-6,199.99998808E-3,
,,,60.200003645E-6,25.59999935E-3,,,,,60.200003645E-6,199.99998808E-3,
,,,60.300004407E-6,24.79999885E-3,,,,,60.300004407E-6,199.99998808E-3,
,,,60.400001530E-6,24.79999885E-3,,,,,60.400001530E-6,199.99998808E-3,
,,,60.500002292E-6,26.39999986E-3,,,,,60.500002292E-6,199.99998808E-3,
,,,60.600003053E-6,24.00000021E-3,,,,,60.600003053E-6,199.99998808E-3,
,,,60.700003814E-6,25.59999935E-3,,,,,60.700003814E-6,199.99998808E-3,
,,,60.800004576E-6,24.00000021E-3,,,,,60.800004576E-6,199.99998808E-3,
,,,60.900001699E-6,24.00000021E-3,,,,,60.900001699E-6,199.99998808E-3,
,,,61.000002461E-6,24.79999885E-3,,,,,61.000002461E-6,199.99998808E-3,
,,,61.099999584E-6,25.59999935E-3,,,,,61.099999584E-6,199.99998808E-3,
,,,61.200000346E-6,25.59999935E-3,,,,,61.200000346E-6,199.99998808E-3,
,,,61.300001107E-6,26.39999986E-3,,,,,61.300001107E-6,199.99998808E-3,
,,,61.400001869E-6,24.79999885E-3,,,,,61.400001869E-6,199.99998808E-3,
,,,61.500002630E-6,24.00000021E-3,,,,,61.500002630E-6,199.99998808E-3,
,,,61.600003392E-6,25.59999935E-3,,,,,61.600003392E-6,199.99998808E-3,
,,,61.700004153E-6,26.39999986E-3,,,,,61.700004153E-6,199.99998808E-3,
,,,61.800004914E-6,24.79999885E-3,,,,,61.800004914E-6,199.99998808E-3,
,,,61.900005676E-6,23.19999970E-3,,,,,61.900005676E-6,159.99999642E-3,
,,,62.000006437E-6,24.00000021E-3,,,,,62.000006437E-6,199.99998808E-3,
,,,62.099999923E-6,24.79999885E-3,,,,,62.099999923E-6,199.99998808E-3,
,,,62.200000684E-6,25.59999935E-3,,,,,62.200000684E-6,199.99998808E-3,
,,,62.300001446E-6,24.00000021E-3,,,,,62.300001446E-6,159.99999642E-3,
,,,62.400002207E-6,24.79999885E-3,,,,,62.400002207E-6,199.99998808E-3,
,,,62.500002969E-6,24.79999885E-3,,,,,62.500002969E-6,159.99999642E-3,
,,,62.600003730E-6,22.39999920E-3,,,,,62.600003730E-6,199.99998808E-3,
,,,62.700004491E-6,23.19999970E-3,,,,,62.700004491E-6,199.99998808E-3,
,,,62.800005253E-6,24.00000021E-3,,,,,62.800005253E-6,199.99998808E-3,
,,,62.900006014E-6,24.79999885E-3,,,,,62.900006014E-6,199.99998808E-3,
,,,62.999999500E-6,24.00000021E-3,,,,,62.999999500E-6,199.99998808E-3,
,,,63.100000261E-6,24.00000021E-3,,,,,63.100000261E-6,199.99998808E-3,
,,,63.200001023E-6,24.00000021E-3,,,,,63.200001023E-6,199.99998808E-3,
,,,63.300001784E-6,26.39999986E-3,,,,,63.300001784E-6,199.99998808E-3,
,,,63.400002546E-6,24.00000021E-3,,,,,63.400002546E-6,199.99998808E-3,
,,,63.500003307E-6,25.59999935E-3,,,,,63.500003307E-6,199.99998808E-3,
,,,63.600004069E-6,24.79999885E-3,,,,,63.600004069E-6,199.99998808E-3,
,,,63.700004830E-6,24.79999885E-3,,,,,63.700004830E-6,199.99998808E-3,
,,,63.800005591E-6,24.00000021E-3,,,,,63.800005591E-6,199.99998808E-3,
,,,63.900006353E-6,22.39999920E-3,,,,,63.900006353E-6,199.99998808E-3,
,,,63.999999838E-6,23.19999970E-3,,,,,63.999999838E-6,159.99999642E-3,
,,,64.100000600E-6,22.39999920E-3,,,,,64.100000600E-6,199.99998808E-3,
,,,64.200001361E-6,22.39999920E-3,,,,,64.200001361E-6,199.99998808E-3,
,,,64.300002123E-6,22.39999920E-3,,,,,64.300002123E-6,199.99998808E-3,
,,,64.400002884E-6,22.39999920E-3,,,,,64.400002884E-6,199.99998808E-3,
,,,64.500003646E-6,23.19999970E-3,,,,,64.500003646E-6,199.99998808E-3,
,,,64.600004407E-6,24.79999885E-3,,,,,64.600004407E-6,199.99998808E-3,
,,,64.700005169E-6,23.19999970E-3,,,,,64.700005169E-6,199.99998808E-3,
,,,64.800005930E-6,22.39999920E-3,,,,,64.800005930E-6,199.99998808E-3,
,,,64.899999416E-6,22.39999920E-3,,,,,64.899999416E-6,199.99998808E-3,
,,,65.000000177E-6,22.39999920E-3,,,,,65.000000177E-6,199.99998808E-3,
,,,65.100000938E-6,22.39999920E-3,,,,,65.100000938E-6,199.99998808E-3,
,,,65.200001700E-6,22.39999920E-3,,,,,65.200001700E-6,199.99998808E-3,
,,,65.300002461E-6,22.39999920E-3,,,,,65.300002461E-6,199.99998808E-3,
,,,65.400003223E-6,23.19999970E-3,,,,,65.400003223E-6,199.99998808E-3,
,,,65.500003984E-6,24.00000021E-3,,,,,65.500003984E-6,199.99998808E-3,
,,,65.600004746E-6,23.19999970E-3,,,,,65.600004746E-6,199.99998808E-3,
,,,65.700005507E-6,25.59999935E-3,,,,,65.700005507E-6,199.99998808E-3,
,,,65.800006269E-6,26.39999986E-3,,,,,65.800006269E-6,159.99999642E-3,
,,,65.899999754E-6,24.79999885E-3,,,,,65.899999754E-6,159.99999642E-3,
,,,66.000000515E-6,23.19999970E-3,,,,,66.000000515E-6,199.99998808E-3,
,,,66.100001277E-6,23.19999970E-3,,,,,66.100001277E-6,199.99998808E-3,
,,,66.200002038E-6,23.19999970E-3,,,,,66.200002038E-6,199.99998808E-3,
,,,66.300002800E-6,25.59999935E-3,,,,,66.300002800E-6,199.99998808E-3,
,,,66.400003561E-6,23.19999970E-3,,,,,66.400003561E-6,199.99998808E-3,
,,,66.500004323E-6,23.19999970E-3,,,,,66.500004323E-6,199.99998808E-3,
,,,66.600005084E-6,22.39999920E-3,,,,,66.600005084E-6,199.99998808E-3,
,,,66.700005846E-6,21.59999870E-3,,,,,66.700005846E-6,199.99998808E-3,
,,,66.799999331E-6,23.19999970E-3,,,,,66.799999331E-6,159.99999642E-3,
,,,66.900000093E-6,21.59999870E-3,,,,,66.900000093E-6,199.99998808E-3,
,,,67.000000854E-6,22.39999920E-3,,,,,67.000000854E-6,199.99998808E-3,
,,,67.100001615E-6,22.39999920E-3,,,,,67.100001615E-6,199.99998808E-3,
,,,67.200002377E-6,20.80000006E-3,,,,,67.200002377E-6,199.99998808E-3,
,,,67.300003138E-6,21.59999870E-3,,,,,67.300003138E-6,159.99999642E-3,
,,,67.400003900E-6,22.39999920E-3,,,,,67.400003900E-6,199.99998808E-3,
,,,67.500004661E-6,21.59999870E-3,,,,,67.500004661E-6,199.99998808E-3,
,,,67.600005423E-6,20.80000006E-3,,,,,67.600005423E-6,199.99998808E-3,
,,,67.700006184E-6,22.39999920E-3,,,,,67.700006184E-6,199.99998808E-3,
,,,67.799999670E-6,22.39999920E-3,,,,,67.799999670E-6,159.99999642E-3,
,,,67.900000431E-6,21.59999870E-3,,,,,67.900000431E-6,159.99999642E-3,
,,,68.000001193E-6,21.59999870E-3,,,,,68.000001193E-6,199.99998808E-3,
,,,68.100001954E-6,20.80000006E-3,,,,,68.100001954E-6,199.99998808E-3,
,,,68.200002715E-6,21.59999870E-3,,,,,68.200002715E-6,159.99999642E-3,
,,,68.300003477E-6,22.39999920E-3,,,,,68.300003477E-6,199.99998808E-3,
,,,68.400004238E-6,20.80000006E-3,,,,,68.400004238E-6,199.99998808E-3,
,,,68.500005000E-6,20.80000006E-3,,,,,68.500005000E-6,199.99998808E-3,
,,,68.600005761E-6,22.39999920E-3,,,,,68.600005761E-6,199.99998808E-3,
,,,68.700006523E-6,22.39999920E-3,,,,,68.700006523E-6,199.99998808E-3,
,,,68.800000008E-6,22.39999920E-3,,,,,68.800000008E-6,199.99998808E-3,
,,,68.900000770E-6,21.59999870E-3,,,,,68.900000770E-6,199.99998808E-3,
,,,69.000001531E-6,20.80000006E-3,,,,,69.000001531E-6,159.99999642E-3,
,,,69.100002293E-6,21.59999870E-3,,,,,69.100002293E-6,199.99998808E-3,
,,,69.200003054E-6,21.59999870E-3,,,,,69.200003054E-6,199.99998808E-3,
,,,69.300003815E-6,21.59999870E-3,,,,,69.300003815E-6,199.99998808E-3,
,,,69.400004577E-6,20.80000006E-3,,,,,69.400004577E-6,199.99998808E-3,
,,,69.500005338E-6,20.80000006E-3,,,,,69.500005338E-6,199.99998808E-3,
,,,69.600006100E-6,20.80000006E-3,,,,,69.600006100E-6,199.99998808E-3,
,,,69.699999585E-6,20.80000006E-3,,,,,69.699999585E-6,199.99998808E-3,
,,,69.800000347E-6,22.39999920E-3,,,,,69.800000347E-6,199.99998808E-3,
,,,69.900001108E-6,22.39999920E-3,,,,,69.900001108E-6,199.99998808E-3,
,,,70.000001870E-6,20.80000006E-3,,,,,70.000001870E-6,199.99998808E-3,
,,,70.100002631E-6,21.59999870E-3,,,,,70.100002631E-6,199.99998808E-3,
,,,70.200003393E-6,22.39999920E-3,,,,,70.200003393E-6,199.99998808E-3,
,,,70.300004154E-6,21.59999870E-3,,,,,70.300004154E-6,199.99998808E-3,
,,,70.400004915E-6,19.9999996E-3,,,,,70.400004915E-6,199.99998808E-3,
,,,70.500005677E-6,21.59999870E-3,,,,,70.500005677E-6,199.99998808E-3,
,,,70.600006438E-6,21.59999870E-3,,,,,70.600006438E-6,199.99998808E-3,
,,,70.699999924E-6,21.59999870E-3,,,,,70.699999924E-6,199.99998808E-3,
,,,70.800000685E-6,23.19999970E-3,,,,,70.800000685E-6,159.99999642E-3,
,,,70.900001447E-6,22.39999920E-3,,,,,70.900001447E-6,199.99998808E-3,
,,,71.000002208E-6,22.39999920E-3,,,,,71.000002208E-6,199.99998808E-3,
,,,71.100002970E-6,20.80000006E-3,,,,,71.100002970E-6,199.99998808E-3,
,,,71.200003731E-6,20.80000006E-3,,,,,71.200003731E-6,159.99999642E-3,
,,,71.300004493E-6,20.80000006E-3,,,,,71.300004493E-6,199.99998808E-3,
,,,71.400005254E-6,20.80000006E-3,,,,,71.400005254E-6,199.99998808E-3,
,,,71.500006015E-6,19.9999996E-3,,,,,71.500006015E-6,199.99998808E-3,
,,,71.599999501E-6,19.9999996E-3,,,,,71.599999501E-6,199.99998808E-3,
,,,71.700000262E-6,19.9999996E-3,,,,,71.700000262E-6,199.99998808E-3,
,,,71.800001024E-6,20.80000006E-3,,,,,71.800001024E-6,199.99998808E-3,
,,,71.900001785E-6,20.80000006E-3,,,,,71.900001785E-6,199.99998808E-3,
,,,72.000002547E-6,19.9999996E-3,,,,,72.000002547E-6,199.99998808E-3,
,,,72.100003308E-6,19.9999996E-3,,,,,72.100003308E-6,199.99998808E-3,
,,,72.200004070E-6,21.59999870E-3,,,,,72.200004070E-6,199.99998808E-3,
,,,72.300004831E-6,19.9999996E-3,,,,,72.300004831E-6,199.99998808E-3,
,,,72.400005592E-6,21.59999870E-3,,,,,72.400005592E-6,199.99998808E-3,
,,,72.500006354E-6,21.59999870E-3,,,,,72.500006354E-6,199.99998808E-3,
,,,72.599999839E-6,19.9999996E-3,,,,,72.599999839E-6,199.99998808E-3,
,,,72.700000601E-6,19.1999990E-3,,,,,72.700000601E-6,199.99998808E-3,
,,,72.800001362E-6,19.9999996E-3,,,,,72.800001362E-6,199.99998808E-3,
,,,72.900002124E-6,19.9999996E-3,,,,,72.900002124E-6,199.99998808E-3,
,,,73.000002885E-6,21.59999870E-3,,,,,73.000002885E-6,199.99998808E-3,
,,,73.100003647E-6,19.9999996E-3,,,,,73.100003647E-6,159.99999642E-3,
,,,73.200004408E-6,20.80000006E-3,,,,,73.200004408E-6,199.99998808E-3,
,,,73.300005170E-6,20.80000006E-3,,,,,73.300005170E-6,199.99998808E-3,
,,,73.400005931E-6,20.80000006E-3,,,,,73.400005931E-6,199.99998808E-3,
,,,73.499999417E-6,21.59999870E-3,,,,,73.499999417E-6,199.99998808E-3,
,,,73.600000178E-6,18.4000004E-3,,,,,73.600000178E-6,159.99999642E-3,
,,,73.700000939E-6,18.4000004E-3,,,,,73.700000939E-6,159.99999642E-3,
,,,73.800001701E-6,19.9999996E-3,,,,,73.800001701E-6,199.99998808E-3,
,,,73.900002462E-6,18.4000004E-3,,,,,73.900002462E-6,159.99999642E-3,
,,,74.000003224E-6,19.1999990E-3,,,,,74.000003224E-6,199.99998808E-3,
,,,74.100003985E-6,19.1999990E-3,,,,,74.100003985E-6,159.99999642E-3,
,,,74.200004747E-6,19.1999990E-3,,,,,74.200004747E-6,199.99998808E-3,
,,,74.300005508E-6,19.9999996E-3,,,,,74.300005508E-6,199.99998808E-3,
,,,74.400006270E-6,19.1999990E-3,,,,,74.400006270E-6,199.99998808E-3,
,,,74.499999755E-6,19.1999990E-3,,,,,74.499999755E-6,159.99999642E-3,
,,,74.600000517E-6,19.1999990E-3,,,,,74.600000517E-6,199.99998808E-3,
,,,74.700001278E-6,19.9999996E-3,,,,,74.700001278E-6,199.99998808E-3,
,,,74.800002039E-6,19.9999996E-3,,,,,74.800002039E-6,199.99998808E-3,
,,,74.900002801E-6,19.1999990E-3,,,,,74.900002801E-6,199.99998808E-3,
,,,75.000003562E-6,19.1999990E-3,,,,,75.000003562E-6,199.99998808E-3,
,,,75.100004324E-6,18.4000004E-3,,,,,75.100004324E-6,199.99998808E-3,
,,,75.200005085E-6,18.4000004E-3,,,,,75.200005085E-6,199.99998808E-3,
,,,75.300005847E-6,18.4000004E-3,,,,,75.300005847E-6,199.99998808E-3,
,,,75.400006608E-6,19.1999990E-3,,,,,75.400006608E-6,199.99998808E-3,
,,,75.500000094E-6,18.4000004E-3,,,,,75.500000094E-6,199.99998808E-3,
,,,75.600000855E-6,19.1999990E-3,,,,,75.600000855E-6,199.99998808E-3,
,,,75.700001616E-6,19.9999996E-3,,,,,75.700001616E-6,199.99998808E-3,
,,,75.800002378E-6,19.1999990E-3,,,,,75.800002378E-6,199.99998808E-3,
,,,75.900003139E-6,19.1999990E-3,,,,,75.900003139E-6,199.99998808E-3,
,,,76.000003901E-6,19.1999990E-3,,,,,76.000003901E-6,199.99998808E-3,
,,,76.100004662E-6,18.4000004E-3,,,,,76.100004662E-6,199.99998808E-3,
,,,76.200005424E-6,18.4000004E-3,,,,,76.200005424E-6,159.99999642E-3,
,,,76.300006185E-6,16.7999994E-3,,,,,76.300006185E-6,199.99998808E-3,
,,,76.399999671E-6,16.7999994E-3,,,,,76.399999671E-6,199.99998808E-3,
,,,76.500000432E-6,18.4000004E-3,,,,,76.500000432E-6,199.99998808E-3,
,,,76.600001194E-6,16.7999994E-3,,,,,76.600001194E-6,199.99998808E-3,
,,,76.700001955E-6,18.4000004E-3,,,,,76.700001955E-6,159.99999642E-3,
,,,76.800002716E-6,17.5999999E-3,,,,,76.800002716E-6,199.99998808E-3,
,,,76.900003478E-6,18.4000004E-3,,,,,76.900003478E-6,199.99998808E-3,
,,,77.000004239E-6,19.1999990E-3,,,,,77.000004239E-6,199.99998808E-3,
,,,77.100005001E-6,19.1999990E-3,,,,,77.100005001E-6,199.99998808E-3,
,,,77.200005762E-6,19.1999990E-3,,,,,77.200005762E-6,199.99998808E-3,
,,,77.300006524E-6,19.1999990E-3,,,,,77.300006524E-6,199.99998808E-3,
,,,77.400000009E-6,19.1999990E-3,,,,,77.400000009E-6,199.99998808E-3,
,,,77.500000771E-6,18.4000004E-3,,,,,77.500000771E-6,199.99998808E-3,
,,,77.600001532E-6,16.7999994E-3,,,,,77.600001532E-6,159.99999642E-3,
,,,77.700002294E-6,17.5999999E-3,,,,,77.700002294E-6,199.99998808E-3,
,,,77.800003055E-6,17.5999999E-3,,,,,77.800003055E-6,199.99998808E-3,
,,,77.900003816E-6,17.5999999E-3,,,,,77.900003816E-6,199.99998808E-3,
,,,78.000004578E-6,18.4000004E-3,,,,,78.000004578E-6,159.99999642E-3,
,,,78.100005339E-6,18.4000004E-3,,,,,78.100005339E-6,199.99998808E-3,
,,,78.200006101E-6,17.5999999E-3,,,,,78.200006101E-6,199.99998808E-3,
,,,78.299999586E-6,17.5999999E-3,,,,,78.299999586E-6,159.99999642E-3,
,,,78.400000348E-6,19.1999990E-3,,,,,78.400000348E-6,199.99998808E-3,
,,,78.500001109E-6,17.5999999E-3,,,,,78.500001109E-6,199.99998808E-3,
,,,78.600001871E-6,17.5999999E-3,,,,,78.600001871E-6,199.99998808E-3,
,,,78.700002632E-6,18.4000004E-3,,,,,78.700002632E-6,199.99998808E-3,
,,,78.800003394E-6,19.1999990E-3,,,,,78.800003394E-6,159.99999642E-3,
,,,78.900004155E-6,19.1999990E-3,,,,,78.900004155E-6,159.99999642E-3,
,,,79.000004916E-6,17.5999999E-3,,,,,79.000004916E-6,199.99998808E-3,
,,,79.100005678E-6,19.1999990E-3,,,,,79.100005678E-6,199.99998808E-3,
,,,79.200006439E-6,17.5999999E-3,,,,,79.200006439E-6,199.99998808E-3,
,,,79.299999925E-6,18.4000004E-3,,,,,79.299999925E-6,199.99998808E-3,
,,,79.400000686E-6,17.5999999E-3,,,,,79.400000686E-6,199.99998808E-3,
,,,79.500001448E-6,16.7999994E-3,,,,,79.500001448E-6,199.99998808E-3,
,,,79.600002209E-6,18.4000004E-3,,,,,79.600002209E-6,199.99998808E-3,
,,,79.700002971E-6,18.4000004E-3,,,,,79.700002971E-6,199.99998808E-3,
,,,79.800003732E-6,17.5999999E-3,,,,,79.800003732E-6,199.99998808E-3,
,,,79.900004494E-6,17.5999999E-3,,,,,79.900004494E-6,199.99998808E-3,
,,,80.000005255E-6,17.5999999E-3,,,,,80.000005255E-6,199.99998808E-3,
,,,80.100006016E-6,17.5999999E-3,,,,,80.100006016E-6,199.99998808E-3,
,,,80.199999502E-6,17.5999999E-3,,,,,80.199999502E-6,199.99998808E-3,
,,,80.300000263E-6,17.5999999E-3,,,,,80.300000263E-6,199.99998808E-3,
,,,80.400001025E-6,17.5999999E-3,,,,,80.400001025E-6,199.99998808E-3,
,,,80.500001786E-6,19.1999990E-3,,,,,80.500001786E-6,199.99998808E-3,
,,,80.600002548E-6,18.4000004E-3,,,,,80.600002548E-6,199.99998808E-3,
,,,80.700003309E-6,19.1999990E-3,,,,,80.700003309E-6,199.99998808E-3,
,,,80.800004071E-6,19.1999990E-3,,,,,80.800004071E-6,199.99998808E-3,
,,,80.900004832E-6,15.9999989E-3,,,,,80.900004832E-6,199.99998808E-3,
,,,81.000005594E-6,15.9999989E-3,,,,,81.000005594E-6,199.99998808E-3,
,,,81.100006355E-6,15.9999989E-3,,,,,81.100006355E-6,199.99998808E-3,
,,,81.199999840E-6,16.7999994E-3,,,,,81.199999840E-6,159.99999642E-3,
,,,81.300000602E-6,15.9999989E-3,,,,,81.300000602E-6,199.99998808E-3,
,,,81.400001363E-6,15.1999993E-3,,,,,81.400001363E-6,199.99998808E-3,
,,,81.500002125E-6,15.9999989E-3,,,,,81.500002125E-6,199.99998808E-3,
,,,81.600002886E-6,16.7999994E-3,,,,,81.600002886E-6,199.99998808E-3,
,,,81.700003648E-6,16.7999994E-3,,,,,81.700003648E-6,159.99999642E-3,
,,,81.800004409E-6,15.9999989E-3,,,,,81.800004409E-6,199.99998808E-3,
,,,81.900005171E-6,17.5999999E-3,,,,,81.900005171E-6,159.99999642E-3,
,,,82.000005932E-6,17.5999999E-3,,,,,82.000005932E-6,199.99998808E-3,
,,,82.100006694E-6,18.4000004E-3,,,,,82.100006694E-6,199.99998808E-3,
,,,82.200000179E-6,16.7999994E-3,,,,,82.200000179E-6,199.99998808E-3,
,,,82.300000940E-6,18.4000004E-3,,,,,82.300000940E-6,199.99998808E-3,
,,,82.400001702E-6,19.1999990E-3,,,,,82.400001702E-6,199.99998808E-3,
,,,82.500002463E-6,16.7999994E-3,,,,,82.500002463E-6,199.99998808E-3,
,,,82.600003225E-6,16.7999994E-3,,,,,82.600003225E-6,199.99998808E-3,
,,,82.700003986E-6,17.5999999E-3,,,,,82.700003986E-6,199.99998808E-3,
,,,82.800004748E-6,17.5999999E-3,,,,,82.800004748E-6,199.99998808E-3,
,,,82.900005509E-6,16.7999994E-3,,,,,82.900005509E-6,199.99998808E-3,
,,,83.000006271E-6,16.7999994E-3,,,,,83.000006271E-6,199.99998808E-3,
,,,83.099999756E-6,16.7999994E-3,,,,,83.099999756E-6,199.99998808E-3,
,,,83.200000518E-6,16.7999994E-3,,,,,83.200000518E-6,199.99998808E-3,
,,,83.300001279E-6,15.9999989E-3,,,,,83.300001279E-6,199.99998808E-3,
,,,83.400002040E-6,16.7999994E-3,,,,,83.400002040E-6,199.99998808E-3,
,,,83.500002802E-6,15.1999993E-3,,,,,83.500002802E-6,159.99999642E-3,
,,,83.600003563E-6,16.7999994E-3,,,,,83.600003563E-6,199.99998808E-3,
,,,83.700004325E-6,15.9999989E-3,,,,,83.700004325E-6,199.99998808E-3,
,,,83.800005086E-6,15.1999993E-3,,,,,83.800005086E-6,159.99999642E-3,
,,,83.900005848E-6,14.3999998E-3,,,,,83.900005848E-6,199.99998808E-3,
,,,84.000006609E-6,15.9999989E-3,,,,,84.000006609E-6,199.99998808E-3,
,,,84.100000095E-6,16.7999994E-3,,,,,84.100000095E-6,199.99998808E-3,
,,,84.200000856E-6,16.7999994E-3,,,,,84.200000856E-6,199.99998808E-3,
,,,84.300001618E-6,15.9999989E-3,,,,,84.300001618E-6,199.99998808E-3,
,,,84.400002379E-6,15.9999989E-3,,,,,84.400002379E-6,199.99998808E-3,
,,,84.500003140E-6,15.9999989E-3,,,,,84.500003140E-6,199.99998808E-3,
,,,84.600003902E-6,16.7999994E-3,,,,,84.600003902E-6,199.99998808E-3,
,,,84.700004663E-6,16.7999994E-3,,,,,84.700004663E-6,199.99998808E-3,
,,,84.800005425E-6,16.7999994E-3,,,,,84.800005425E-6,199.99998808E-3,
,,,84.900006186E-6,16.7999994E-3,,,,,84.900006186E-6,199.99998808E-3,
,,,84.999999672E-6,15.1999993E-3,,,,,84.999999672E-6,199.99998808E-3,
,,,85.100000433E-6,15.9999989E-3,,,,,85.100000433E-6,199.99998808E-3,
,,,85.200001195E-6,14.3999998E-3,,,,,85.200001195E-6,199.99998808E-3,
